Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 08:00:19 2014

write_fb:
  file_in:       laser2a0003002.dat
  laser_period:  2a
  track:         0003
  cycle:         002
  file_out:      laser2a0003002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2003
  Month:                   10
  Day:                     21
  Hour:                    23
  Minute:                   4
  Doy:                    294
  record_count:          2793
  non_zero_count:        2780
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   72.038400  136.712777    0.132219    0.318695
   72.036890  136.711540    0.144409    0.433409
   72.035379  136.710303    0.138493    0.377796
   72.033866  136.709067    0.096790    0.211528
   72.032353  136.707829    0.124915    0.272993
   72.030838  136.706590    0.117589    0.256983
   72.029324  136.705351    0.101838    0.222560
   72.027810  136.704114    0.098252    0.214723
   72.026299  136.702880    0.095531    0.208776
   72.024791  136.701652    0.110832    0.242215
   72.023284  136.700425    0.028003    0.061199
   72.021777  136.699198    0.173052    0.703295
   72.020270  136.697971    0.123047    0.268910
   72.018762  136.696743    0.116073    0.253668
   72.017253  136.695512    0.107098    0.234055
   72.015744  136.694280    0.146120    0.450111
   72.014233  136.693043    0.175322    0.724869
   72.012721  136.691801    0.126495    0.276447
   72.011210  136.690558    0.104581    0.228553
   72.009698  136.689314    0.135789    0.353104
   72.008186  136.688072    0.077958    0.170372
   72.006676  136.686835    0.118417    0.258792
   72.005166  136.685599    0.121564    0.265670
   72.003657  136.684365    0.107623    0.235203
   72.002150  136.683134    0.104790    0.229012
   72.000644  136.681905    0.188032    0.844835
   71.999139  136.680677    0.099238    0.216879
   71.997634  136.679449    0.118477    0.258923
   71.996129  136.678220    0.112416    0.245676
   71.994621  136.676990    0.122974    0.268752
   71.993113  136.675758    0.118317    0.258574
   71.991605  136.674526    0.127797    0.279292
   71.990095  136.673293    0.088425    0.193246
   71.988585  136.672058    0.182724    0.795251
   71.987074  136.670824    0.147325    0.462284
   71.985563  136.669590    0.197829    0.937432
   71.984053  136.668360    0.169050    0.666737
   71.982545  136.667133    0.176234    0.734364
   71.981037  136.665909    0.193637    0.898131
   71.979529  136.664685    0.213986    1.089603
   71.978022  136.663463    0.217393    1.121693
   71.976516  136.662241    0.223041    1.174869
   71.975009  136.661020    0.219167    1.138466
   71.973501  136.659798    0.217831    1.125943
   71.971991  136.658575    0.225225    1.195545
   71.970477  136.657350    0.204639    1.001928
   71.968963  136.656125    0.236747    1.304026
   71.967448  136.654900    0.185057    0.817807
   71.965935  136.653674    0.177355    0.745392
   71.964426  136.652447    0.152453    0.511178
   71.962917  136.651221    0.159690    0.579301
   71.961409  136.649996    0.134907    0.346196
   71.959902  136.648773    0.155459    0.539584
   71.958396  136.647554    0.200638    0.964645
   71.956889  136.646335    0.127315    0.278239
   71.955382  136.645115    0.172124    0.696483
   71.953874  136.643890    0.176872    0.741194
   71.952364  136.642659    0.116779    0.255212
   71.950853  136.641425    0.135495    0.352036
   71.949342  136.640190    0.150314    0.491492
   71.947832  136.638955    0.223277    1.177916
   71.946323  136.637723    0.180020    0.771031
   71.944814  136.636492    0.100922    0.220558
   71.943305  136.635262    0.149813    0.486955
   71.941797  136.634036    0.107607    0.235168
   71.940289  136.632816    0.156491    0.549861
   71.938782  136.631596    0.118202    0.258321
   71.937274  136.630377    0.134743    0.345357
   71.935767  136.629156    0.093585    0.204524
   71.934259  136.627930    0.093975    0.205377
   71.932751  136.626704    0.116766    0.255184
   71.931243  136.625478    0.131788    0.317738
   71.929733  136.624253    0.169503    0.672571
   71.928223  136.623033    0.100420    0.219461
   71.926712  136.621813    0.141166    0.406086
   71.925201  136.620594    0.128298    0.285080
   71.923690  136.619375    0.089965    0.196611
   71.922180  136.618154    0.095958    0.209709
   71.920671  136.616934    0.156969    0.554925
   71.919162  136.615715    0.140146    0.396708
   71.917654  136.614497    0.109214    0.238680
   71.916145  136.613282    0.154321    0.530149
   71.911619  136.609640    0.120941    0.264308
   71.902554  136.602324    0.109788    0.239934
   71.901044  136.601100    0.138010    0.377135
   71.899534  136.599876    0.147405    0.465564
   71.898026  136.598652    0.189506    0.861664
   71.896517  136.597427    0.136500    0.363060
   71.895009  136.596203    0.135478    0.353482
   71.893501  136.594979    0.199518    0.955979
   71.890483  136.592530    0.175309    0.728317
   71.888973  136.591307    0.075997    0.166085
   71.887463  136.590085    0.141905    0.414161
   71.885951  136.588865    0.146808    0.460328
   71.884439  136.587646    0.110617    0.241745
   71.882927  136.586430    0.115471    0.252353
   71.881416  136.585217    0.105177    0.229856
   71.879905  136.584009    0.151304    0.502794
   71.878394  136.582802    0.118448    0.258860
   71.876884  136.581595    0.109523    0.239356
   71.873866  136.579171    0.128552    0.288924
   71.872357  136.577955    0.111486    0.243646
   71.870849  136.576738    0.108616    0.237374
   71.869341  136.575523    0.117689    0.257200
   71.867833  136.574312    0.109894    0.240165
   71.866325  136.573101    0.129737    0.300281
   71.864817  136.571890    0.134666    0.346694
   71.863308  136.570677    0.145853    0.451978
   71.861797  136.569460    0.128785    0.291453
   71.858775  136.567026    0.180544    0.778449
   71.855753  136.564604    0.134369    0.344151
   71.854242  136.563397    0.169148    0.671373
   71.852732  136.562190    0.141065    0.407231
   71.851222  136.560981    0.126014    0.275395
   71.849713  136.559769    0.170935    0.688310
   71.848205  136.558555    0.168984    0.669999
   71.846697  136.557339    0.090977    0.198824
   71.843679  136.554897    0.079882    0.174576
   71.840660  136.552448    0.053603    0.117145
   71.839151  136.551226    0.150547    0.496819
   71.837641  136.550008    0.130529    0.308537
   71.836131  136.548793    0.154571    0.534757
   71.834621  136.547579    0.127483    0.279975
   71.833113  136.546365    0.140327    0.400840
   71.831606  136.545152    0.117295    0.256340
   71.830099  136.543940    0.152274    0.513317
   71.828592  136.542729    0.233316    1.275747
   71.827084  136.541518    0.178075    0.756117
   71.825572  136.540310    0.227027    1.216674
   71.824060  136.539102    0.203943    0.999559
   71.822548  136.537895    0.174875    0.726147
   71.821035  136.536688    0.079792    0.174379
   71.819524  136.535481    0.145880    0.453465
   71.818012  136.534274    0.126797    0.277105
   71.816501  136.533068    0.130686    0.310613
   71.814990  136.531863    0.137799    0.377570
   71.813480  136.530658    0.152916    0.519822
   71.811970  136.529454    0.169876    0.679411
   71.810460  136.528250    0.158995    0.577092
   71.808949  136.527047    0.203176    0.992760
   71.807438  136.525843    0.179342    0.768592
   71.805926  136.524640    0.204322    1.003628
   71.804414  136.523436    0.140436    0.402678
   71.802903  136.522232    0.170531    0.685833
   71.801392  136.521026    0.158550    0.573168
   71.799881  136.519819    0.152567    0.516926
   71.798371  136.518611    0.185577    0.827500
   71.796860  136.517402    0.181663    0.790722
   71.795348  136.516190    0.217366    1.126640
   71.793836  136.514978    0.244757    1.384357
   71.792326  136.513765    0.192921    0.896758
   71.790817  136.512552    0.227731    1.224273
   71.789310  136.511340    0.207465    1.033666
   71.787804  136.510128    0.175395    0.732019
   71.786299  136.508917    0.181458    0.789097
   71.784793  136.507708    0.186273    0.834435
   71.783286  136.506500    0.127989    0.286179
   71.781779  136.505292    0.157854    0.567172
   71.780271  136.504085    0.120433    0.263197
   71.778762  136.502876    0.154194    0.532831
   71.777250  136.501665    0.147985    0.474462
   71.775739  136.500454    0.136696    0.368303
   71.774227  136.499243    0.138389    0.384271
   71.772716  136.498034    0.095491    0.208689
   71.771209  136.496829    0.128452    0.290876
   71.769701  136.495625    0.155531    0.545662
   71.768193  136.494421    0.125587    0.274462
   71.766685  136.493218    0.132684    0.330821
   71.765174  136.492013    0.148749    0.481989
   71.763662  136.490809    0.143867    0.436111
   71.762150  136.489605    0.120766    0.263926
   71.760636  136.488402    0.122152    0.266955
   71.759122  136.487199    0.114361    0.249928
   71.757608  136.485996    0.120825    0.264055
   71.756094  136.484795    0.160137    0.589375
   71.754581  136.483595    0.119490    0.261136
   71.753072  136.482397    0.106940    0.233710
   71.751563  136.481199    0.098493    0.215249
   71.750056  136.480002    0.066078    0.144408
   71.748548  136.478803    0.110694    0.241915
   71.747041  136.477604    0.070293    0.153620
   71.745534  136.476404    0.111886    0.244519
   71.744027  136.475204    0.092522    0.202201
   71.742519  136.474004    0.157044    0.560667
   71.741009  136.472806    0.112739    0.246383
   71.739499  136.471607    0.114153    0.249473
   71.737988  136.470408    0.171523    0.696999
   71.736477  136.469205    0.105751    0.231111
   71.734965  136.467999    0.106028    0.231718
   71.733454  136.466792    0.085164    0.186119
   71.731944  136.465585    0.117407    0.256584
   71.730434  136.464380    0.084924    0.185596
   71.728927  136.463180    0.098005    0.214184
   71.727420  136.461980    0.118385    0.258721
   71.725914  136.460781    0.037905    0.082839
