STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-27 23:53,FM-15,CLR:00,10.00,,76,24.4,73,22.9,72,22.2,88,9,170,,29.86,,,29.97,0.00,29.97,94,65,80,6.7,,,,0,15,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-27 23:59,SOD,,,,,,,,,,,,,,,,,,,,94,65,80,6.7,69,66,70,0,15,0548,1858,FG:01 BR:13,0.00,0.0,0,29.81,29.92,7.8,24,150,16,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 00:53,FM-15,CLR:00,10.00,,74,23.3,71,21.5,69,20.6,85,6,210,,29.87,3,,29.98,0.00,29.98,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 01:00,FM-12,,,,74,23.3,71,21.5,69,20.6,85,6,210,,29.88,3,-0.04,29.98,,,84,65,74,0.5,,,,0,9,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 01:53,FM-15,CLR:00,10.00,,73,22.8,70,21.0,68,20.0,84,0,000,,29.87,,,29.97,0.00,29.98,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 02:53,FM-15,CLR:00,10.00,,73,22.8,70,21.0,68,20.0,84,3,230,,29.87,,,29.98,0.00,29.98,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 03:53,FM-15,CLR:00,10.00,,71,21.7,69,20.6,68,20.0,90,0,000,,29.88,3,,29.98,0.00,29.99,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 04:53,FM-15,CLR:00,10.00,,69,20.6,68,19.8,67,19.4,93,3,180,,29.90,,,30.00,0.00,30.01,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 05:53,FM-15,FEW:02 80 FEW:02 250,10.00,,68,20.0,67,19.6,67,19.4,96,5,160,,29.92,,,30.03,0.00,30.03,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 06:53,FM-15,FEW:02 10 FEW:02 90 SCT:04 250,8.00,,72,22.2,72,22.2,72,22.2,100,3,140,,29.95,3,,30.06,0.00,30.06,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 07:00,FM-12,15,,,72,22.2,72,22.2,72,22.2,100,3,140,,29.96,3,-0.08,30.06,,,94,67,80,6.5,,,,0,15,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 07:10,FM-16,FEW:02 7 FEW:02 90 SCT:04 250,7.00,,74,23.3,72,22.2,71,21.7,91,7,140,,29.96,,,,,30.07,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 07:53,FM-15,FEW:02 8 FEW:02 20 FEW:02 250,7.00,,78,25.6,75,23.7,73,22.8,85,6,170,,29.97,,,30.08,0.00,30.08,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 08:53,FM-15,SCT:04 14 SCT:04 250,9.00,,81,27.2,75,24.2,73,22.8,77,13,170,,29.98,,,30.08,0.00,30.09,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 09:53,FM-15,SCT:04 23 SCT:04 250,10.00,,84,28.9,76,24.3,72,22.2,67,11,180,24,29.99,1,,30.09,0.00,30.10,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 10:53,FM-15,SCT:04 31 SCT:04 250,10.00,,86,30.0,75,23.9,70,21.1,59,13,150,,29.98,,,30.09,0.00,30.09,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 11:53,FM-15,SCT:04 40 SCT:04 250,10.00,,91,32.8,75,24.0,68,20.0,47,11,VRB,18,29.96,,,30.07,0.00,30.07,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 12:53,FM-15,SCT:04 50 BKN:07 70 BKN:07 250,10.00,,93,33.9,74,23.4,65,18.3,40,15,140,21,29.95,8,,30.06,0.00,30.06,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12815,ORLANDO INTERNATIONAL AIRPORT FL US,27.4,28.4339,-81.325,2017-04-28 13:00,FM-12,57,,,93,33.9,74,23.4,65,18.3,40,15,140,,29.96,8,+0.04,30.06,,,,,,,,,,,,0548,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
